"Year","Month","NAME","avg_WBGT_max_monthly","max_WBGT_max_monthly","duration_heat_wave_monthly","avg_heat_waves_WBGT_max_monthly","death","total","elderly","elder_proportion","death_rate","death_elder_rate"
2011,4,"San Benito",13.0251798776167,25.6254547966,NA,NA,0,54873,5328,0.097096933,0,0
2011,4,"San Bernardino",15.0630250822176,29.1491548384,1,29.1491548384,0,2023452,176983,0.087465875,0,0
2011,4,"San Diego",15.6644547391507,26.2941715064,NA,NA,1064,3060849,345708,0.112945134,0.000347615971908448,0.00307774190935703
2011,4,"San Luis Obispo",16.08166106907,24.9768898654,NA,NA,0,267871,40244,0.150236494,0,0
2011,4,"San Mateo",10.7950411277367,21.908646875,NA,NA,43,711622,94905,0.133364342,6.04253381711077e-05,0.000453084663610979
2011,4,"Santa Barbara",15.7325820336783,26.279182915,NA,NA,0,419793,53786,0.128125052,0,0
2011,4,"Santa Clara",14.10885634826,23.3354113024,NA,NA,89,1762754,192422,0.109159871,5.04891777298477e-05,0.000462525075095363
2011,4,"Santa Cruz",12.54599437333,24.00885886,NA,NA,281,259402,28490,0.109829531,0.00108326073044926,0.00986310986310986
2011,4,"Shasta",11.2336258252048,21.9463625326,NA,NA,363,177231,29335,0.165518448,0.00204817441643956,0.012374296914948
2011,4,"Sierra",8.09867566388,19.8776764174,NA,NA,0,3277,691,0.210863595,0,0
2011,4,"Siskiyou",7.55810234035689,20.7883358264,NA,NA,614,44687,8704,0.194777004,0.0137400138742811,0.0705422794117647
2011,4,"Sonoma",12.35978734324,21.3611793214,NA,NA,26,478551,65602,0.137084658,5.43306773990651e-05,0.000396329380201823
2011,4,"Stanislaus",13.16770884516,18.7451179904,NA,NA,77,512469,53891,0.105159532,0.000150252990912621,0.00142881000538123
2011,4,"Tehama",11.2889193656233,21.3032007136,NA,NA,702,62985,10007,0.158879098,0.0111455108359133,0.0701508943739382
2011,4,"Trinity",9.51714783460545,25.6566991934,NA,NA,152,13711,2606,0.19006637,0.0110859893516155,0.0583269378357636
2011,4,"Tulare",10.8416984311394,25.399665875,NA,NA,0,436234,41008,0.094004594,0,0
2011,4,"Tuolumne",10.0016134921533,22.2522566254,NA,NA,0,55736,11138,0.199834936,0,0
2011,4,"Ventura",15.5642386055721,25.7034531296,NA,NA,0,815745,94184,0.115457649,0,0
2011,4,"Yolo",16.6283895450533,21.3997566206,NA,NA,349,198889,19336,0.097220057,0.00175474762304602,0.0180492345883326
2011,4,"Yuba",9.00666879333333,19.7888797054,NA,NA,252,71817,7074,0.098500355,0.00350891850119053,0.0356234096692112
2011,5,"Alameda",11.9563069906839,24.1171040224,NA,NA,12,1494876,164461,0.110016483,8.02742167243303e-06,7.29656271091627e-05
2011,5,"Alpine",10.9161377084323,18.560607715,NA,NA,24,1167,133,0.113967438,0.0205655526992288,0.180451127819549
2011,5,"Amador",13.3119489696033,22.7186986744,NA,NA,74,38244,7652,0.200083673,0.00193494404351009,0.00967067433350758
2011,5,"Butte",14.3336488415084,25.2563838464,NA,NA,352,219309,33446,0.152506281,0.0016050412887752,0.0105244274352688
2011,5,"Calaveras",13.4680135220315,26.2491606686,NA,NA,0,45794,9501,0.207472595,0,0
2011,5,"Colusa",17.1818250990452,24.9768898654,NA,NA,514,21297,2535,0.119030849,0.0241348546743673,0.20276134122288
2011,5,"Contra Costa",3.71323794164063,33.764224,3,33.763517,3657,1037817,127537,0.122889681,0.0035237426251449,0.0286740318495809
